company,zone,circle,division,subdivision,temporaryAccountId,tempDateOfRegistration,parentAccountId,childAccountCount,dateOfRegistration,plotAreaSqft,noOfFloors,dateOfService,regionType,loadKW,tariff,flag,predicted_flag
BESCOM,BMAZ SOUTH,BANGALORE SOUTH,HSR LAYOUT,S20  AGARA, , ,1988945087,9,24-06-2026,NA,NA,,GBA,20,LT-1,New Registration & Service Pending,New Registration & Service Pending
BESCOM,BMAZ NORTH,BANGALORE NORTH,JALAHALLI,C9 VIDYARANYAPURA, , ,9785134924,1,25-06-2026,NA,NA,,GBA,5,LT-1,New Registration & Service Pending,New Registration & Service Pending
BESCOM,BMAZ NORTH,BANGALORE NORTH,HEBBALA,C8 SAHAKARANAGARA, , ,2678946615,1,25-06-2026,1949,4,,GBA,8,LT-1,Eligible under G.O-2,Eligible under G.O-2
BESCOM,BMAZ SOUTH,BANGALORE WEST,RAJAJINAGAR,N3 BASAVESHWARANAGAR, , ,9082389045,1,25-06-2026,NA,NA,,GBA,2,LT-1,New Registration & Service Pending,New Registration & Service Pending
MESCOM,MANGALURU ZONE,SHIVAMMOGA CIRCLE,SHIVAMMOGA DIVISION,SHIVAMMOGA CITY SUBDIVISION-3, , ,4057816841,1,25-06-2026,NA,NA,,ULB,2,LT-1,New Registration & Service Pending,New Registration & Service Pending
BESCOM,BMAZ NORTH,BANGALORE NORTH,HEBBALA,C8 SAHAKARANAGARA, , ,1381750887,13,25-06-2026,NA,NA,,GBA,44,LT-1,New Registration & Service Pending,New Registration & Service Pending
BESCOM,BMAZ NORTH,BANGALORE EAST,INDIRANAGAR,E10 BENNIGNAHALLY, , ,7205019,8,25-06-2026,NA,NA,,GBA,17,LT-1,New Registration & Service Pending,New Registration & Service Pending
BESCOM,BMAZ NORTH,BANGALORE NORTH,JALAHALLI,N9 SOLADEVANAHALLI, , ,6396094925,6,25-06-2026,NA,NA,,RLB,13,LT-1,New Registration & Service Pending,New Registration & Service Pending
BESCOM,BMAZ NORTH,BANGALORE NORTH,MALLESHWARAM,C6 MATTIKERE, , ,9584264841,5,25-06-2026,NA,NA,,GBA,18,LT-1,New Registration & Service Pending,New Registration & Service Pending
GESCOM,BELLARY,BELLARY,CSC HOSPET,CSC HOSPET SUB DIVISION 1, , ,4432793220,1,25-06-2026,NA,NA,,ULB,3,LT-1,New Registration & Service Pending,New Registration & Service Pending
BESCOM,BMAZ SOUTH,BANGALORE WEST,RAJARAJESHWARINAGARA,W1 AVALAHALLI, , ,1046599806,4,25-06-2026,NA,NA,,GBA,15,LT-1,New Registration & Service Pending,New Registration & Service Pending
HESCOM,HUBLI,HAVERI,HAVERI,HAVERI SUB-DIVISION, , ,5896712270,1,25-06-2026,NA,NA,,ULB,3,LT-1,New Registration & Service Pending,New Registration & Service Pending
BESCOM,BMAZ SOUTH,BANGALORE SOUTH,KORAMANGALA,S17 HAL, , ,5895585671,1,25-06-2026,NA,NA,,GBA,15,LT-1,New Registration & Service Pending,New Registration & Service Pending
BESCOM,BRAZ,BANGALORE RURAL,YALAHANKA,HOSAKOTE, , ,4278386034,5,25-06-2026,NA,NA,,ULB,8,LT-1,New Registration & Service Pending,New Registration & Service Pending
BESCOM,BRAZ,BANGALORE RURAL,NELAMANGALA,DODDABALLAPURA, , ,3168173588,15,25-06-2026,NA,NA,,ULB,34,LT-1,New Registration & Service Pending,New Registration & Service Pending
BESCOM,BMAZ NORTH,BANGALORE NORTH,HEBBALA,C4 HEBBALA, , ,2087477245,8,25-06-2026,NA,NA,,GBA,20,LT-1,New Registration & Service Pending,New Registration & Service Pending
BESCOM,BMAZ SOUTH,BANGALORE WEST,KENGERI,K2 HEROHALLI, , ,7410362932,3,25-06-2026,NA,NA,,GBA,9,LT-1,New Registration & Service Pending,New Registration & Service Pending
CESC,MYSORE,MYSORE O&M CIRCLE,VV MOHALLA DIVISION,HOOTGALLI SUB DIVISION, , ,133459582,1,25-06-2026,NA,NA,,ULB,5,LT-1,New Registration & Service Pending,New Registration & Service Pending
BESCOM,BMAZ NORTH,BANGALORE NORTH,HEBBALA,C8 SAHAKARANAGARA, , ,7345826052,7,25-06-2026,NA,NA,,GBA,14,LT-1,New Registration & Service Pending,New Registration & Service Pending
BESCOM,BMAZ SOUTH,BANGALORE WEST,KENGERI,K4 RR LAYOUT, , ,6841251787,1,25-06-2026,NA,NA,,GBA,7,LT-1,New Registration & Service Pending,New Registration & Service Pending
BESCOM,BMAZ NORTH,BANGALORE NORTH,HEBBALA,C7 YALAHANKA, , ,3149379011,6,25-06-2026,NA,NA,,RLB,10,LT-1,New Registration & Service Pending,New Registration & Service Pending
BESCOM,BRAZ,RAMANAGAR,CHANDAPURA,ANEKAL, , ,8336418101,5,25-06-2026,NA,NA,,ULB,10,LT-1,New Registration & Service Pending,New Registration & Service Pending
BESCOM,BMAZ SOUTH,BANGALORE WEST,KENGERI,K2 HEROHALLI, , ,3282492714,3,25-06-2026,NA,NA,,GBA,6,LT-1,New Registration & Service Pending,New Registration & Service Pending
MESCOM,MANGALURU ZONE,SHIVAMMOGA CIRCLE,SHIVAMMOGA DIVISION,SHIVAMMOGA CITY SUBDIVISION-3, , ,2725035548,2,25-06-2026,NA,NA,,ULB,6,LT-1,New Registration & Service Pending,New Registration & Service Pending
BESCOM,BRAZ,RAMANAGAR,CHANDAPURA,ANEKAL, , ,7208328636,3,25-06-2026,NA,NA,,ULB,6,LT-1,New Registration & Service Pending,New Registration & Service Pending
BESCOM,BMAZ NORTH,BANGALORE EAST,INDIRANAGAR,E11 RAMAMURTHY NAGARA, , ,8868941695,5,25-06-2026,NA,NA,,GBA,7,LT-1,New Registration & Service Pending,New Registration & Service Pending
